"";"Trial";"Condition";"Cents";"Break1";"Break2";"Break3";"Break4";"Break5";"Break6"
"206";"103";"Minus";"-20";"480.144974291663";"-3.73474850571346";"175.977340165647";"-361.656661612771";"162.406551913207";"-81.3655667617675"
"207";"104";"Plus";"20";"-439.438429924227";"-242.204072547196";"-275.45267336738";"-437.640464362851";"-98.246629138669";"-133.922804278841"
"208";"104";"Minus";"-20";"439.438429924227";"242.204072547196";"275.45267336738";"437.640464362851";"98.246629138669";"133.922804278841"
"209";"105";"Plus";"20";"-57.5456742250904";"-165.813908378548";"-132.939577374322";"-5.7046159829942";"-475.12625179874";"-311.033074458699"
"210";"105";"Minus";"-20";"57.5456742250904";"165.813908378548";"132.939577374322";"5.7046159829942";"475.12625179874";"311.033074458699"
"211";"106";"Plus";"20";"-329.490688946996";"125.739078063503";"113.750974086955";"-347.847193923498";"-166.429401358696";"-56.0215461249904"
"212";"106";"Minus";"-20";"329.490688946996";"-125.739078063503";"-113.750974086955";"347.847193923498";"166.429401358696";"56.0215461249904"
"213";"107";"Plus";"20";"-427.753280471341";"360.931465833222";"459.927815841056";"-343.146716098704";"268.029733673084";"-35.8534104322517"
"214";"107";"Minus";"-20";"427.753280471341";"-360.931465833222";"-459.927815841056";"343.146716098704";"-268.029733673084";"35.8534104322517"
"215";"108";"Plus";"20";"116.429393634848";"467.743141608887";"449.373816798305";"-17.357669618874";"-441.203935196988";"-37.2574991882593"
"216";"108";"Minus";"-20";"-116.429393634848";"-467.743141608887";"-449.373816798305";"17.357669618874";"441.203935196988";"37.2574991882593"
"217";"109";"Plus";"20";"81.6090059167001";"8.11278507611363";"123.904532129224";"-187.261786722125";"70.8831856283507";"284.820321268479"
"218";"109";"Minus";"-20";"-81.6090059167001";"-8.11278507611363";"-123.904532129224";"187.261786722125";"-70.8831856283507";"-284.820321268479"
"219";"110";"Plus";"20";"-285.91591425711";"-156.500597515271";"-82.9167166837609";"430.190235048825";"125.925816448964";"-148.494351992214"
"220";"110";"Minus";"-20";"285.91591425711";"156.500597515271";"82.9167166837609";"-430.190235048825";"-125.925816448964";"148.494351992214"
"221";"111";"Plus";"20";"-126.168609024194";"-230.635560820316";"-103.350336015439";"-409.33655135157";"156.905403517422";"188.232476143719"
"222";"111";"Minus";"-20";"126.168609024194";"230.635560820316";"103.350336015439";"409.33655135157";"-156.905403517422";"-188.232476143719"
"223";"112";"Plus";"20";"-7.49381443838068";"84.4963982703572";"137.885729633468";"18.1670295524692";"283.501801542784";"-439.754712718779"
"224";"112";"Minus";"-20";"7.49381443838068";"-84.4963982703572";"-137.885729633468";"-18.1670295524692";"-283.501801542784";"439.754712718779"
"225";"113";"Plus";"20";"-104.370401874054";"-475.511720210159";"-395.6676250782";"-182.829989685397";"157.285891082205";"-208.822446283656"
"226";"113";"Minus";"-20";"104.370401874054";"475.511720210159";"395.6676250782";"182.829989685397";"-157.285891082205";"208.822446283656"
"227";"114";"Plus";"20";"-322.842860786958";"-427.527048409115";"-69.2900305242255";"-196.805856921458";"-132.832341117975";"381.525466979229"
"228";"114";"Minus";"-20";"322.842860786958";"427.527048409115";"69.2900305242255";"196.805856921458";"132.832341117975";"-381.525466979229"
"229";"115";"Plus";"20";"426.401828268547";"410.184716227284";"-111.176819321918";"-175.766204408536";"-118.039346200909";"-38.2436567881409"
"230";"115";"Minus";"-20";"-426.401828268547";"-410.184716227284";"111.176819321918";"175.766204408536";"118.039346200909";"38.2436567881409"
"231";"116";"Plus";"20";"448.42359656504";"-235.397574699188";"253.783753048681";"-0.077851066841511";"243.99560973781";"65.7143222707377"
"232";"116";"Minus";"-20";"-448.42359656504";"235.397574699188";"-253.783753048681";"0.077851066841511";"-243.99560973781";"-65.7143222707377"
"233";"117";"Plus";"20";"-75.3791591254678";"316.200102763926";"-451.1282158857";"244.765789996962";"-374.463517628766";"-107.008980390361"
"234";"117";"Minus";"-20";"75.3791591254678";"-316.200102763926";"451.1282158857";"-244.765789996962";"374.463517628766";"107.008980390361"
"235";"118";"Plus";"20";"-488.258718500521";"45.7006395370173";"476.647346309006";"-403.267924408511";"47.5394513143455";"-242.327429798216"
"236";"118";"Minus";"-20";"488.258718500521";"-45.7006395370173";"-476.647346309006";"403.267924408511";"-47.5394513143455";"242.327429798216"
"237";"119";"Plus";"20";"70.7008997798063";"-194.162537444627";"357.846397988037";"-96.6794553235171";"149.32897370653";"12.6444693455096"
"238";"119";"Minus";"-20";"-70.7008997798063";"194.162537444627";"-357.846397988037";"96.6794553235171";"-149.32897370653";"-12.6444693455096"
"239";"120";"Plus";"20";"43.5575513303831";"324.17853419217";"310.678506523373";"52.8074136085814";"225.897081611535";"263.532307601387"
"240";"120";"Minus";"-20";"-43.5575513303831";"-324.17853419217";"-310.678506523373";"-52.8074136085814";"-225.897081611535";"-263.532307601387"
"241";"121";"Plus";"20";"135.289235212411";"481.96967186383";"97.513331602825";"189.527062260573";"-191.907079082673";"-177.106118948644"
"242";"121";"Minus";"-20";"-135.289235212411";"-481.96967186383";"-97.513331602825";"-189.527062260573";"191.907079082673";"177.106118948644"
"243";"122";"Plus";"20";"-192.680412046322";"-71.2669945535183";"169.497148468492";"-365.398624662966";"-386.972119033422";"-46.2763015956388"
"244";"122";"Minus";"-20";"192.680412046322";"71.2669945535183";"-169.497148468492";"365.398624662966";"386.972119033422";"46.2763015956388"
"245";"123";"Plus";"20";"-58.063311465418";"-471.240859502396";"-262.126735840931";"235.914854786567";"365.410001759555";"496.622030826517"
"246";"123";"Minus";"-20";"58.063311465418";"471.240859502396";"262.126735840931";"-235.914854786567";"-365.410001759555";"-496.622030826517"
"247";"124";"Plus";"20";"408.574570042954";"370.937895168741";"489.323504279737";"-49.6169439707724";"208.134767601474";"-192.260414684036"
"248";"124";"Minus";"-20";"-408.574570042954";"-370.937895168741";"-489.323504279737";"49.6169439707724";"-208.134767601474";"192.260414684036"
"249";"125";"Plus";"20";"-0.381742267867042";"-124.332064900307";"301.783549049144";"-141.149805076757";"470.823076475474";"413.1996369437"
"250";"125";"Minus";"-20";"0.381742267867042";"124.332064900307";"-301.783549049144";"141.149805076757";"-470.823076475474";"-413.1996369437"
"251";"126";"Plus";"20";"337.957789401601";"-171.069424467602";"443.828784341543";"117.787693002733";"187.428366114738";"-63.9022784391839"
"252";"126";"Minus";"-20";"-337.957789401601";"171.069424467602";"-443.828784341543";"-117.787693002733";"-187.428366114738";"63.9022784391839"
"253";"127";"Plus";"20";"-150.734067385558";"-382.421215801951";"498.793101031569";"-23.267289259185";"-330.918138104373";"-113.392938180019"
"254";"127";"Minus";"-20";"150.734067385558";"382.421215801951";"-498.793101031569";"23.267289259185";"330.918138104373";"113.392938180019"
"255";"128";"Plus";"20";"231.236718973407";"-68.454477224556";"262.676118898337";"175.255029817702";"304.590745712955";"230.213541298441"
"256";"128";"Minus";"-20";"-231.236718973407";"68.454477224556";"-262.676118898337";"-175.255029817702";"-304.590745712955";"-230.213541298441"
"257";"129";"Plus";"20";"442.692864701913";"-73.3905644167946";"303.783281939141";"6.51188033205401";"422.593207623773";"395.672382487828"
"258";"129";"Minus";"-20";"-442.692864701913";"73.3905644167946";"-303.783281939141";"-6.51188033205401";"-422.593207623773";"-395.672382487828"
"259";"130";"Plus";"20";"-454.725144052616";"87.902189961658";"-36.5527381505966";"-458.721194232412";"-282.999271909606";"-188.566403506782"
"260";"130";"Minus";"-20";"454.725144052616";"-87.902189961658";"36.5527381505966";"458.721194232412";"282.999271909606";"188.566403506782"
"261";"131";"Plus";"20";"-430.055404247953";"-80.7295774758681";"-57.8506923059593";"-214.210327955201";"448.093620622954";"-253.755944148304"
"262";"131";"Minus";"-20";"430.055404247953";"80.7295774758681";"57.8506923059593";"214.210327955201";"-448.093620622954";"253.755944148304"
"263";"132";"Plus";"20";"-193.150115886312";"-150.431783379192";"-222.586982735103";"488.426948185108";"-398.52931226819";"210.825549069246"
"264";"132";"Minus";"-20";"193.150115886312";"150.431783379192";"222.586982735103";"-488.426948185108";"398.52931226819";"-210.825549069246"
"265";"133";"Plus";"20";"-449.918505492379";"482.287127194343";"-481.158027408771";"325.406589802723";"-0.109241778980317";"277.83169481439"
"266";"133";"Minus";"-20";"449.918505492379";"-482.287127194343";"481.158027408771";"-325.406589802723";"0.109241778980317";"-277.83169481439"
"267";"134";"Plus";"20";"417.84120779165";"311.85271400559";"197.482365172096";"-148.170456056687";"293.180496284967";"-85.8220800290818"
"268";"134";"Minus";"-20";"-417.84120779165";"-311.85271400559";"-197.482365172096";"148.170456056687";"-293.180496284967";"85.8220800290818"
"269";"135";"Plus";"20";"-49.9658664665307";"444.4054932763";"-343.385401457349";"-274.42847565789";"289.322729520901";"-261.451333705285"
"270";"135";"Minus";"-20";"49.9658664665307";"-444.4054932763";"343.385401457349";"274.42847565789";"-289.322729520901";"261.451333705285"
"271";"136";"Plus";"20";"-16.6632391623017";"89.0918386278571";"15.024815360923";"334.977744251052";"-153.700824647539";"220.894718089965"
"272";"136";"Minus";"-20";"16.6632391623017";"-89.0918386278571";"-15.024815360923";"-334.977744251052";"153.700824647539";"-220.894718089965"
"273";"137";"Plus";"20";"-306.755643649674";"268.495094907021";"-450.064387027538";"-211.216200634269";"-85.2738888469898";"-20.6459520227475"
"274";"137";"Minus";"-20";"306.755643649674";"-268.495094907021";"450.064387027538";"211.216200634269";"85.2738888469898";"20.6459520227475"
"275";"138";"Plus";"20";"308.578670990563";"-165.452974033683";"-61.3476820312076";"67.4925386095413";"-338.288331224743";"227.844978244296"
"276";"138";"Minus";"-20";"-308.578670990563";"165.452974033683";"61.3476820312076";"-67.4925386095413";"338.288331224743";"-227.844978244296"
"277";"139";"Plus";"20";"-161.856532996792";"292.735262933155";"-8.89358899798648";"402.922165953864";"374.153079226281";"-429.815080873078"
"278";"139";"Minus";"-20";"161.856532996792";"-292.735262933155";"8.89358899798648";"-402.922165953864";"-374.153079226281";"429.815080873078"
"279";"140";"Plus";"20";"390.172578728318";"75.3322781900938";"-110.968765073034";"275.826581718174";"75.0697989343931";"-375.928476927634"
"280";"140";"Minus";"-20";"-390.172578728318";"-75.3322781900938";"110.968765073034";"-275.826581718174";"-75.0697989343931";"375.928476927634"
"281";"141";"Plus";"20";"-124.005106048767";"88.5048397462673";"-91.4348100389512";"-77.0387815500496";"94.9887027246462";"-209.492239136135"
"282";"141";"Minus";"-20";"124.005106048767";"-88.5048397462673";"91.4348100389512";"77.0387815500496";"-94.9887027246462";"209.492239136135"
"283";"142";"Plus";"20";"67.2152699987811";"-377.900701849094";"254.011509663353";"-328.908440689651";"-305.913225246974";"-486.187355832126"
"284";"142";"Minus";"-20";"-67.2152699987811";"377.900701849094";"-254.011509663353";"328.908440689651";"305.913225246974";"486.187355832126"
"285";"143";"Plus";"20";"286.213329909236";"-381.226532729665";"284.20526369532";"-475.840493862373";"-69.402287045011";"-89.8433238445969"
"286";"143";"Minus";"-20";"-286.213329909236";"381.226532729665";"-284.20526369532";"475.840493862373";"69.402287045011";"89.8433238445969"
"287";"144";"Plus";"20";"68.6162207203078";"-409.186309352213";"-429.409608231915";"-22.3076317972413";"-366.582125937844";"-148.068761234598"
"288";"144";"Minus";"-20";"-68.6162207203078";"409.186309352213";"429.409608231915";"22.3076317972413";"366.582125937844";"148.068761234598"
"289";"145";"Plus";"20";"-345.107479715951";"-302.762624153027";"232.905842555958";"355.409438289855";"275.119039349454";"143.236487080924"
"290";"145";"Minus";"-20";"345.107479715951";"302.762624153027";"-232.905842555958";"-355.409438289855";"-275.119039349454";"-143.236487080924"
"291";"146";"Plus";"20";"57.640737897016";"91.871184607414";"23.2511623662673";"140.162410127136";"-194.886602005312";"190.256146708233"
"292";"146";"Minus";"-20";"-57.640737897016";"-91.871184607414";"-23.2511623662673";"-140.162410127136";"194.886602005312";"-190.256146708233"
"293";"147";"Plus";"20";"280.781090038087";"148.637590130277";"158.968373140703";"21.2286672674628";"321.759348856469";"19.0604172245526"
"294";"147";"Minus";"-20";"-280.781090038087";"-148.637590130277";"-158.968373140703";"-21.2286672674628";"-321.759348856469";"-19.0604172245526"
"295";"148";"Plus";"20";"-127.866481494203";"-345.65574571931";"-143.359657201763";"61.194530421681";"464.442923889721";"-276.714108526945"
"296";"148";"Minus";"-20";"127.866481494203";"345.65574571931";"143.359657201763";"-61.194530421681";"-464.442923889721";"276.714108526945"
"297";"149";"Plus";"20";"-211.26523866059";"254.624405153541";"106.372716222561";"201.015235111379";"-88.2976325046941";"449.204518536299"
"298";"149";"Minus";"-20";"211.26523866059";"-254.624405153541";"-106.372716222561";"-201.015235111379";"88.2976325046941";"-449.204518536299"
"299";"150";"Plus";"20";"-383.912520202883";"-143.384833701619";"-112.658968112702";"-277.150839073659";"188.006775267395";"-387.302551135462"
"300";"150";"Minus";"-20";"383.912520202883";"143.384833701619";"112.658968112702";"277.150839073659";"-188.006775267395";"387.302551135462"
"301";"151";"Plus";"20";"184.046383254235";"-208.237272980953";"357.938253500752";"-235.911798943575";"90.6450713281162";"232.251302596341"
"302";"151";"Minus";"-20";"-184.046383254235";"208.237272980953";"-357.938253500752";"235.911798943575";"-90.6450713281162";"-232.251302596341"
"303";"152";"Plus";"20";"-216.187177510044";"-471.003938959248";"155.548120229107";"316.331291051701";"-157.113014328599";"-474.41041506637"
"304";"152";"Minus";"-20";"216.187177510044";"471.003938959248";"-155.548120229107";"-316.331291051701";"157.113014328599";"474.41041506637"
"305";"153";"Plus";"20";"-498.502125584313";"-107.326711492206";"-366.542984831675";"-479.270823384181";"-189.848296415054";"144.846035252083"
"306";"153";"Minus";"-20";"498.502125584313";"107.326711492206";"366.542984831675";"479.270823384181";"189.848296415054";"-144.846035252083"
"307";"154";"Plus";"20";"77.97777449852";"-136.588994690527";"-163.070763049387";"-304.283092646996";"319.369417004336";"-318.492307601421"
"308";"154";"Minus";"-20";"-77.97777449852";"136.588994690527";"163.070763049387";"304.283092646996";"-319.369417004336";"318.492307601421"
"309";"155";"Plus";"20";"-450.571344127762";"-39.1872477746587";"-433.18344271973";"454.385784995539";"-420.424383597173";"-145.209873964587"
"310";"155";"Minus";"-20";"450.571344127762";"39.1872477746587";"433.18344271973";"-454.385784995539";"420.424383597173";"145.209873964587"
"311";"156";"Plus";"20";"-45.6928903717285";"-355.093273881227";"312.014749420302";"385.025275513249";"22.0443894800834";"-378.946912595314"
"312";"156";"Minus";"-20";"45.6928903717285";"355.093273881227";"-312.014749420302";"-385.025275513249";"-22.0443894800834";"378.946912595314"
"313";"157";"Plus";"20";"-201.766861118193";"42.1662887431761";"349.775419121198";"213.192768712535";"5.59473603107744";"378.238580743763"
"314";"157";"Minus";"-20";"201.766861118193";"-42.1662887431761";"-349.775419121198";"-213.192768712535";"-5.59473603107744";"-378.238580743763"
"315";"158";"Plus";"20";"-189.035060072335";"-64.9254560247337";"-70.9307987016247";"-8.87635143863929";"-29.4140630064724";"369.912681679472"
"316";"158";"Minus";"-20";"189.035060072335";"64.9254560247337";"70.9307987016247";"8.87635143863929";"29.4140630064724";"-369.912681679472"
"317";"159";"Plus";"20";"320.434187059994";"-201.938840139871";"332.733126023244";"-393.743320093179";"194.691354185859";"461.581273582532"
"318";"159";"Minus";"-20";"-320.434187059994";"201.938840139871";"-332.733126023244";"393.743320093179";"-194.691354185859";"-461.581273582532"
"319";"160";"Plus";"20";"-290.064308971699";"-183.218618603817";"200.688163071263";"-72.0808996411847";"-2.60714523284831";"310.823782665715"
"320";"160";"Minus";"-20";"290.064308971699";"183.218618603817";"-200.688163071263";"72.0808996411847";"2.60714523284831";"-310.823782665715"
"321";"161";"Plus";"20";"100.073239045873";"185.573925862261";"-120.053882235647";"289.559672053311";"261.610175416385";"-2.9772312441498"
"322";"161";"Minus";"-20";"-100.073239045873";"-185.573925862261";"120.053882235647";"-289.559672053311";"-261.610175416385";"2.9772312441498"
"323";"162";"Plus";"20";"-14.1270966461706";"93.7077376714076";"-373.816029013005";"-174.543065509728";"-114.551028103474";"340.863213378552"
"324";"162";"Minus";"-20";"14.1270966461706";"-93.7077376714076";"373.816029013005";"174.543065509728";"114.551028103474";"-340.863213378552"
"325";"163";"Plus";"20";"6.15064994818929";"-86.094584093418";"58.3553929909463";"272.528300363864";"-168.501672079289";"350.116204068017"
"326";"163";"Minus";"-20";"-6.15064994818929";"86.094584093418";"-58.3553929909463";"-272.528300363864";"168.501672079289";"-350.116204068017"
"327";"164";"Plus";"20";"437.747474304986";"-48.1287363209835";"-276.558285107724";"161.60675468425";"-373.863872398664";"-27.8351994505807"
"328";"164";"Minus";"-20";"-437.747474304986";"48.1287363209835";"276.558285107724";"-161.60675468425";"373.863872398664";"27.8351994505807"
"329";"165";"Plus";"20";"-40.8757580800562";"-390.560238440714";"-377.122543369731";"489.215118680097";"-411.366199494449";"486.346882128667"
"330";"165";"Minus";"-20";"40.8757580800562";"390.560238440714";"377.122543369731";"-489.215118680097";"411.366199494449";"-486.346882128667"
"331";"166";"Plus";"20";"-122.381792285876";"-295.082991840459";"-255.961050486931";"-214.64048259332";"-200.337815871022";"337.637774228565"
"332";"166";"Minus";"-20";"122.381792285876";"295.082991840459";"255.961050486931";"214.64048259332";"200.337815871022";"-337.637774228565"
"333";"167";"Plus";"20";"52.7942064096308";"264.561442304233";"487.628573348219";"477.470786820919";"34.29273667311";"-332.528826605333"
"334";"167";"Minus";"-20";"-52.7942064096308";"-264.561442304233";"-487.628573348219";"-477.470786820919";"-34.29273667311";"332.528826605333"
"335";"168";"Plus";"20";"-209.988210058906";"-189.119015776843";"20.7184005123383";"-455.163163104406";"236.522450986265";"86.3933810945609"
"336";"168";"Minus";"-20";"209.988210058906";"189.119015776843";"-20.7184005123383";"455.163163104406";"-236.522450986265";"-86.3933810945609"
"337";"169";"Plus";"20";"-377.888945340213";"-483.268617063885";"-6.18895160104304";"-361.768581479086";"391.426192547324";"83.8890751022065"
"338";"169";"Minus";"-20";"377.888945340213";"483.268617063885";"6.18895160104304";"361.768581479086";"-391.426192547324";"-83.8890751022065"
"339";"170";"Plus";"20";"-107.302114854739";"-216.486177248334";"106.677572536859";"193.81256226975";"-360.950954469927";"102.556569236823"
"340";"170";"Minus";"-20";"107.302114854739";"216.486177248334";"-106.677572536859";"-193.81256226975";"360.950954469927";"-102.556569236823"
"341";"171";"Plus";"20";"126.982843807712";"289.255787702778";"479.170435079906";"170.019567898321";"-45.876506954624";"-264.928951475482"
"342";"171";"Minus";"-20";"-126.982843807712";"-289.255787702778";"-479.170435079906";"-170.019567898321";"45.876506954624";"264.928951475482"
"343";"172";"Plus";"20";"-15.2304705326335";"-143.287032091327";"345.083010289505";"191.908434050203";"151.683183782735";"-346.154772666566"
"344";"172";"Minus";"-20";"15.2304705326335";"143.287032091327";"-345.083010289505";"-191.908434050203";"-151.683183782735";"346.154772666566"
"345";"173";"Plus";"20";"444.291106414797";"-399.184970200118";"151.126922671438";"-51.6142374991773";"-171.741429738332";"100.152769843812"
"346";"173";"Minus";"-20";"-444.291106414797";"399.184970200118";"-151.126922671438";"51.6142374991773";"171.741429738332";"-100.152769843812"
"347";"174";"Plus";"20";"-70.1142465886974";"297.684285033943";"-328.239968537796";"455.514445760083";"39.9944433473794";"260.98585872847"
"348";"174";"Minus";"-20";"70.1142465886974";"-297.684285033943";"328.239968537796";"-455.514445760083";"-39.9944433473794";"-260.98585872847"
"349";"175";"Plus";"20";"-315.114531222081";"83.6228337437001";"-419.639140001055";"-102.287813959394";"444.453345515522";"-465.84945501552"
"350";"175";"Minus";"-20";"315.114531222081";"-83.6228337437001";"419.639140001055";"102.287813959394";"-444.453345515522";"465.84945501552"
"351";"176";"Plus";"20";"148.685951169336";"252.426030291722";"231.160341196229";"146.768457350176";"35.5647783327479";"203.506014619571"
"352";"176";"Minus";"-20";"-148.685951169336";"-252.426030291722";"-231.160341196229";"-146.768457350176";"-35.5647783327479";"-203.506014619571"
"353";"177";"Plus";"20";"390.181371999697";"-353.332100235594";"343.652206450963";"470.89524533497";"-435.352558899467";"203.872822235306"
"354";"177";"Minus";"-20";"-390.181371999697";"353.332100235594";"-343.652206450963";"-470.89524533497";"435.352558899467";"-203.872822235306"
"355";"178";"Plus";"20";"-413.95795997554";"136.314992698885";"-231.674313585314";"-4.48893356723549";"-146.928121928752";"-347.834610241402"
"356";"178";"Minus";"-20";"413.95795997554";"-136.314992698885";"231.674313585314";"4.48893356723549";"146.928121928752";"347.834610241402"
"357";"179";"Plus";"20";"284.675850437816";"343.905305696368";"-221.303977744834";"-370.033974944841";"380.009695822017";"53.6622296384563"
"358";"179";"Minus";"-20";"-284.675850437816";"-343.905305696368";"221.303977744834";"370.033974944841";"-380.009695822017";"-53.6622296384563"
"359";"180";"Plus";"20";"82.8833208967474";"493.481212462947";"-473.720851186275";"-404.060370341918";"108.379359673348";"-346.551363204198"
"360";"180";"Minus";"-20";"-82.8833208967474";"-493.481212462947";"473.720851186275";"404.060370341918";"-108.379359673348";"346.551363204198"
"361";"181";"Plus";"20";"24.118321146031";"-221.894853638971";"-388.665746631668";"334.869915088725";"150.092004290776";"-106.226079985881"
"362";"181";"Minus";"-20";"-24.118321146031";"221.894853638971";"388.665746631668";"-334.869915088725";"-150.092004290776";"106.226079985881"
"363";"182";"Plus";"20";"-404.28053040494";"-208.765525413114";"297.619275323314";"53.3737908813087";"-307.229354962387";"-124.292136029074"
"364";"182";"Minus";"-20";"404.28053040494";"208.765525413114";"-297.619275323314";"-53.3737908813087";"307.229354962387";"124.292136029074"
"365";"183";"Plus";"20";"-437.999564264471";"-190.716683876186";"17.3687715904291";"290.059282405423";"288.097539119256";"398.688516959319"
"366";"183";"Minus";"-20";"437.999564264471";"190.716683876186";"-17.3687715904291";"-290.059282405423";"-288.097539119256";"-398.688516959319"
"367";"184";"Plus";"20";"298.84145389534";"-422.601156030413";"1.62639435657459";"143.065018975901";"117.394300547368";"256.644686507729"
"368";"184";"Minus";"-20";"-298.84145389534";"422.601156030413";"-1.62639435657459";"-143.065018975901";"-117.394300547368";"-256.644686507729"
"369";"185";"Plus";"20";"427.497993578593";"-107.937835011304";"421.64632278523";"140.758458822714";"-462.347000930232";"348.489197818353"
"370";"185";"Minus";"-20";"-427.497993578593";"107.937835011304";"-421.64632278523";"-140.758458822714";"462.347000930232";"-348.489197818353"
"371";"186";"Plus";"20";"110.803983763265";"-275.360941965837";"349.889795280227";"209.750751089757";"-260.205890635804";"-104.023058219997"
"372";"186";"Minus";"-20";"-110.803983763265";"275.360941965837";"-349.889795280227";"-209.750751089757";"260.205890635804";"104.023058219997"
"373";"187";"Plus";"20";"-26.887175934605";"-59.6271562664369";"317.091505941611";"-12.2281522986079";"-30.0985445461397";"-330.581432573428"
"374";"187";"Minus";"-20";"26.887175934605";"59.6271562664369";"-317.091505941611";"12.2281522986079";"30.0985445461397";"330.581432573428"
"375";"188";"Plus";"20";"277.859956825006";"-421.722480264285";"-410.348106784161";"-224.179517289127";"100.347843196216";"-181.997510224147"
"376";"188";"Minus";"-20";"-277.859956825006";"421.722480264285";"410.348106784161";"224.179517289127";"-100.347843196216";"181.997510224147"
"377";"189";"Plus";"20";"-130.987933920302";"474.571505145841";"-132.754939793468";"-94.3972631742523";"-423.184718999926";"-99.9751503641528"
"378";"189";"Minus";"-20";"130.987933920302";"-474.571505145841";"132.754939793468";"94.3972631742523";"423.184718999926";"99.9751503641528"
"379";"190";"Plus";"20";"-358.388914671286";"-174.417467243233";"-413.246039635933";"-364.796327780599";"-160.035985323098";"-121.072765030025"
"380";"190";"Minus";"-20";"358.388914671286";"174.417467243233";"413.246039635933";"364.796327780599";"160.035985323098";"121.072765030025"
"381";"191";"Plus";"20";"-89.9892146136305";"14.6784580539785";"207.537071731445";"492.384609949818";"-218.503686311727";"118.040674052547"
"382";"191";"Minus";"-20";"89.9892146136305";"-14.6784580539785";"-207.537071731445";"-492.384609949818";"218.503686311727";"-118.040674052547"
"383";"192";"Plus";"20";"-357.476901778336";"326.566185528069";"-279.783806699536";"-431.289203263371";"-54.664313131655";"16.3937149899995"
"384";"192";"Minus";"-20";"357.476901778336";"-326.566185528069";"279.783806699536";"431.289203263371";"54.664313131655";"-16.3937149899995"
"385";"193";"Plus";"20";"457.281685514629";"-342.773719501854";"333.668610693931";"98.2590445927854";"102.468224620737";"492.085431412932"
"386";"193";"Minus";"-20";"-457.281685514629";"342.773719501854";"-333.668610693931";"-98.2590445927854";"-102.468224620737";"-492.085431412932"
"387";"194";"Plus";"20";"-245.251288865142";"-333.14810757807";"215.688431972439";"464.420510882005";"-109.263455900787";"-453.153966242156"
"388";"194";"Minus";"-20";"245.251288865142";"333.14810757807";"-215.688431972439";"-464.420510882005";"109.263455900787";"453.153966242156"
"389";"195";"Plus";"20";"12.9787980004568";"-183.772854036874";"-269.771534725117";"-215.853383263095";"-452.568468003641";"469.342990859723"
"390";"195";"Minus";"-20";"-12.9787980004568";"183.772854036874";"269.771534725117";"215.853383263095";"452.568468003641";"-469.342990859723"
"391";"196";"Plus";"20";"283.17951316701";"187.887970205328";"163.873291793923";"144.765893285707";"260.032118066923";"-285.088114632374"
"392";"196";"Minus";"-20";"-283.17951316701";"-187.887970205328";"-163.873291793923";"-144.765893285707";"-260.032118066923";"285.088114632374"
"393";"197";"Plus";"20";"462.430933128315";"-135.625666824393";"-9.71862617285375";"84.4490994501107";"-112.879140235617";"260.268682309726"
"394";"197";"Minus";"-20";"-462.430933128315";"135.625666824393";"9.71862617285375";"-84.4490994501107";"112.879140235617";"-260.268682309726"
"395";"198";"Plus";"20";"-263.570230428194";"-403.116953979803";"198.650851974605";"200.017498938419";"-218.674729161207";"373.949945720871"
"396";"198";"Minus";"-20";"263.570230428194";"403.116953979803";"-198.650851974605";"-200.017498938419";"218.674729161207";"-373.949945720871"
"397";"199";"Plus";"20";"-399.216043770324";"-357.681506195354";"44.4627370969722";"134.442117992973";"-262.988193429228";"28.7380310092518"
"398";"199";"Minus";"-20";"399.216043770324";"357.681506195354";"-44.4627370969722";"-134.442117992973";"262.988193429228";"-28.7380310092518"
"399";"200";"Plus";"20";"-30.3413772016156";"476.637880114592";"298.522530113796";"-384.80652954571";"364.245947778835";"466.808626223856"
"400";"200";"Minus";"-20";"30.3413772016156";"-476.637880114592";"-298.522530113796";"384.80652954571";"-364.245947778835";"-466.808626223856"
"401";"201";"Plus";"20";"91.0020243750296";"10.1420256522946";"-129.184660800763";"105.080366134926";"-143.696028353421";"-231.752107123894"
"402";"201";"Minus";"-20";"-91.0020243750296";"-10.1420256522946";"129.184660800763";"-105.080366134926";"143.696028353421";"231.752107123894"
"403";"202";"Plus";"20";"172.403018918229";"-444.196835250397";"487.817950752869";"-299.662033734837";"-376.081714287941";"456.544752933143"
"404";"202";"Minus";"-20";"-172.403018918229";"444.196835250397";"-487.817950752869";"299.662033734837";"376.081714287941";"-456.544752933143"
"405";"203";"Plus";"20";"-296.647373756577";"-244.768278307151";"43.6553210119046";"-241.037754680843";"403.078531165251";"173.555686729197"
"406";"203";"Minus";"-20";"296.647373756577";"244.768278307151";"-43.6553210119046";"241.037754680843";"-403.078531165251";"-173.555686729197"
"407";"204";"Plus";"20";"-422.080857714354";"61.7538319517185";"-166.000711593505";"461.619070701397";"-36.8830619225475";"-158.188315130988"
"408";"204";"Minus";"-20";"422.080857714354";"-61.7538319517185";"166.000711593505";"-461.619070701397";"36.8830619225475";"158.188315130988"
"409";"205";"Plus";"20";"-93.8710708211415";"-258.662465580018";"425.320262546027";"68.904206993982";"-259.448267773643";"145.964976753857"
"410";"205";"Minus";"-20";"93.8710708211415";"258.662465580018";"-425.320262546027";"-68.904206993982";"259.448267773643";"-145.964976753857"
"411";"206";"Plus";"20";"180.349673981866";"-126.420485091922";"87.0528018965574";"-477.346857572535";"-311.110931746468";"-43.6993885512421"
